coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Sep 12 15:42:02 +0000 2021,,,,0,1437079061726179332,,,,pl,,,,40,1437073798403067909,lwowskibaciar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na domu Stanisława Lema powieszono tablice. Światowej sławy pisarz i cytat ""jestem lwowaninem i lwowianinem do śmierci pozostanę."" Nie dodano nic o 🇵🇱 i dalszej części jego słów ""narody to nie szafy, by je przesuwać"". Nie podoba mi się to, więc 📷 domu bez tablicy.

#lwów #lem https://t.co/58selcNi6b",https://twitter.com/Rolicz1/status/1437079061726179332,Sat Jul 18 18:32:45 +0000 2020,1284556650137911296,true,,19637,75,757,0,,Rolicz,Rolicz1,3050,,,false
,Sun Sep 12 16:45:52 +0000 2021,,,,0,1437095126619336706,,,,pl,,,,22,1437028298731687942,JacekPiekara,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu urodził się St.Lem. Już jako dziecko zachwyciłem się jego Bajkami robotów i Cyberiadą, potem Dziennikami Gwiazdowymi i Pilotem Pirxem. Ba, zmęczyłem nawet socrealistyczny Obłok Magellana!
Lem pisał też słuchowiska, a film ""Przekładaniec"" z Kobielą reżyserował Wajda😀 https://t.co/XprQGZ2Tlm",https://twitter.com/ChaberYlva/status/1437095126619336706,Fri Jan 13 23:30:11 +0000 2017,820050337574875136,false,"""...te kwiaty Chabru, te k'sobie pochylone...""  ""Gdziekolwiek człowiek stoi, o wielokroć więcej niebios ogląda, niżeli ziemi..."" (C. Norwid)🇵🇱💯",283147,2108,4970,2,Polska,Pani Chaber Ylva 💯,ChaberYlva,87148,,,false
,Sun Sep 12 17:03:38 +0000 2021,,,,0,1437099594786217986,,,,pl,,,,40,1437073798403067909,lwowskibaciar,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Na domu Stanisława Lema powieszono tablice. Światowej sławy pisarz i cytat ""jestem lwowaninem i lwowianinem do śmierci pozostanę."" Nie dodano nic o 🇵🇱 i dalszej części jego słów ""narody to nie szafy, by je przesuwać"". Nie podoba mi się to, więc 📷 domu bez tablicy.

#lwów #lem https://t.co/58selcNi6b",https://twitter.com/KazimierzIIIWlk/status/1437099594786217986,Sat Jul 30 02:27:27 +0000 2011,345108194,false,"Podczas kryzysów strzeżcie się agentur. Idźcie swoją drogą, służąc jedynie Polsce, miłując tylko Polskę i nienawidząc tych, co służą obcym. Józef Piłsudski.",166110,11334,1902,35,Polska - od zawsze w Europie,Esencja Średniowiecza | путін хуйло,KazimierzIIIWlk,142494,,,false
,Sun Sep 12 15:16:34 +0000 2021,,,,0,1437072650715766791,,,,pl,,,,36,1436947108947431426,LemaInstytut,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W akcie urodzenia Lema widnieje data 12 września 1921. Formalnie to równo 100 lat temu urodził się Lem! Dziś mamy wielki zaszczyt udostępnić Państwu statuetkę im. S. Lema ""Planeta Lem"" która począwszy od tego roku będzie wyróżniała wielkich. Więcej: https://t.co/kD34S88cKD https://t.co/62MRZQHNJw",https://twitter.com/janudakrim/status/1437072650715766791,Wed Jan 30 18:43:32 +0000 2019,1090681935192616966,false,,101957,2473,4986,4,,Janudakrim,janudakrim,126627,,,false
,Sun Sep 12 16:39:08 +0000 2021,,,,0,1437093432695132166,,,,pl,,,,22,1437075019805429765,MarekS98837118,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My­śla­łem:
ni­g­dy się nie zmie­ni
za­wsze bę­dzie cze­ka­ła
ubra­na w bia­łą suk­nię
i nie­bie­skie oczy
na pro­gu wszyst­kich drzwi
za­wsze bę­dzie uśmie­cha­ła się
wkła­da­jąc ten na­szyj­nik
aż na­gle
urwa­ła się nit­ka
te­raz per­ły zi­mu­ją(...)

Herbert i.. Mama.
Tęsknię.",https://twitter.com/Grazyna08258329/status/1437093432695132166,Sat Dec 26 18:28:49 +0000 2020,1342900134133293056,true,"Blondynka z wyboru, z mózgiem szatynki.Lubię ludzi z dystansem i poczuciem humoru-w pierwszej kolejności do siebie.",86186,679,692,0, Polska,"Grażyna,Maria",Grazyna08258329,52386,,,false
,Sun Sep 12 15:14:35 +0000 2021,,,,0,1437072155158712324,,,,pl,,,,36,1436947108947431426,LemaInstytut,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W akcie urodzenia Lema widnieje data 12 września 1921. Formalnie to równo 100 lat temu urodził się Lem! Dziś mamy wielki zaszczyt udostępnić Państwu statuetkę im. S. Lema ""Planeta Lem"" która począwszy od tego roku będzie wyróżniała wielkich. Więcej: https://t.co/kD34S88cKD https://t.co/62MRZQHNJw",https://twitter.com/Desia___/status/1437072155158712324,Sat Jan 09 08:47:27 +0000 2016,4752831058,false,"Ja ocean niespokojny
W mojej głowie gwiezdne wojny...
Odrzućcie głupotę i żyjcie,
chodźcie drogą rozwagi!",310119,6289,3756,14,,Pomylona Kwiaciarka,Desia___,270483,,,false
,Sun Sep 12 16:40:12 +0000 2021,Lem,,,0,1437093699708768268,,,,pl,,,1436940136747470858,2,1437032079259312135,PLinUkraine,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stanisław #Lem, człowiek, który widział przyszłość.✨

Dzisiaj przypada 💯 rocznica urodzin tego wspaniałego 🇵🇱 pisarza.

Jego książki #SciFi, w tym ikoniczna powieść #Solaris, zostały przetłumaczone na ponad 40 języków.🪐

W 🇵🇱, 2021 r. jest obchodzony jako Rok Lema. https://t.co/NS7iaQkhjl",https://twitter.com/PLinOdessa/status/1437093699708768268,Mon Mar 19 13:34:32 +0000 2012,529385482,false,Генеральне Консульство Республіки Польща в Одесі,2505,1675,87,39,Ukraine,PLinOdessa,PLinOdessa,1749,,http://gov.pl/ukraina,true
,Sun Sep 12 15:54:23 +0000 2021,,,,0,1437082168543563779,,,,pl,,,,22,1437075019805429765,MarekS98837118,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My­śla­łem:
ni­g­dy się nie zmie­ni
za­wsze bę­dzie cze­ka­ła
ubra­na w bia­łą suk­nię
i nie­bie­skie oczy
na pro­gu wszyst­kich drzwi
za­wsze bę­dzie uśmie­cha­ła się
wkła­da­jąc ten na­szyj­nik
aż na­gle
urwa­ła się nit­ka
te­raz per­ły zi­mu­ją(...)

Herbert i.. Mama.
Tęsknię.",https://twitter.com/Anna94086140/status/1437082168543563779,Fri Aug 09 12:49:06 +0000 2019,1159808823600865281,false,Tylko prawa strona. BÓG 🇵🇱 HONOR 🇵🇱 OJCZYZNA 🇵🇱,318255,1461,682,16,"Opolskie, Polska",Anna🇵🇱 💯🇵🇱#MuremZaPolskimMundurem,Anna94086140,252596,,,false
,Sun Sep 12 15:23:34 +0000 2021,,,,0,1437074413946646533,,,,pl,,,,40,1437073798403067909,lwowskibaciar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na domu Stanisława Lema powieszono tablice. Światowej sławy pisarz i cytat ""jestem lwowaninem i lwowianinem do śmierci pozostanę."" Nie dodano nic o 🇵🇱 i dalszej części jego słów ""narody to nie szafy, by je przesuwać"". Nie podoba mi się to, więc 📷 domu bez tablicy.

#lwów #lem https://t.co/58selcNi6b",https://twitter.com/SJABT34/status/1437074413946646533,Fri Nov 02 12:33:53 +0000 2012,920934404,false,"Wszystko, co najlepsze jest dawno już za nami.",54152,2450,695,5,"Zachodniopomorskie, Polska",Sz.J Bednarski,SJABT34,25556,,,false
,Sun Sep 12 15:37:47 +0000 2021,,,https://www.polacywewloszech.com/2021/09/12/anders-szkola-polska-w-marche-i-stanislaw-lem-wczoraj-dzisiaj-jutro-wystawa-wirtualna/,0,1437077992279265288,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anders Szkoła Polska i Stanisław Lem ""Wczoraj, dzisiaj, jutro"" - Wystawa wirtualna:
https://t.co/5gnZ7KpiZ7
@plorit",https://twitter.com/PolacyweWloszec/status/1437077992279265288,Sun Apr 14 11:55:21 +0000 2013,1351696988,false,Niezależna strona internetowa dla Polaków mieszkających we Włoszech i na świecie.,31,260,174,2,Italy,Polacy we Wloszech,PolacyweWloszec,9346,,http://www.polacywewloszech.com,false
,Sun Sep 12 15:21:07 +0000 2021,lwów lem,https://twitter.com/lwowskibaciar/status/1437073798403067909/photo/1,,159,1437073798403067909,,,,pl,,false,,40,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na domu Stanisława Lema powieszono tablice. Światowej sławy pisarz i cytat ""jestem lwowaninem i lwowianinem do śmierci pozostanę."" Nie dodano nic o 🇵🇱 i dalszej części jego słów ""narody to nie szafy, by je przesuwać"". Nie podoba mi się to, więc 📷 domu bez tablicy.

#lwów #lem https://t.co/58selcNi6b",https://twitter.com/lwowskibaciar/status/1437073798403067909,Tue Jul 18 05:34:32 +0000 2017,887183787137912832,false,"Piszę o najpiękniejszym mieście na świecie🦁

https://t.co/Jx0kKN3XRw",3950,3878,318,4,Lwów,Lwowski Baciar,lwowskibaciar,1669,,,false
,Sun Sep 12 15:40:40 +0000 2021,,,,0,1437078717315096584,,,,pl,,,,36,1436947108947431426,LemaInstytut,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","W akcie urodzenia Lema widnieje data 12 września 1921. Formalnie to równo 100 lat temu urodził się Lem! Dziś mamy wielki zaszczyt udostępnić Państwu statuetkę im. S. Lema ""Planeta Lem"" która począwszy od tego roku będzie wyróżniała wielkich. Więcej: https://t.co/kD34S88cKD https://t.co/62MRZQHNJw",https://twitter.com/Yan85355998/status/1437078717315096584,Sat Jul 10 19:12:54 +0000 2021,1413939149535580162,true,***** *** i konfederacje ateista,109048,335,681,0,,Yan,Yan85355998,72167,,,false
,Sun Sep 12 16:51:39 +0000 2021,,,,0,1437096582718050309,,,,pl,,,,2,1437089194225152000,Gadzia03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu we Lwowie urodził Stanisław Lem, klasyk literatury science fiction, filozof, futurolog i eseista. Jego książki weszły do kanonu najsłynniejszych dzieł science fiction XX w.
#StanislawLem
📖 Tomasz Lem, Awantury na tle powszechnego ciążenia https://t.co/qUHhVcncie",https://twitter.com/AdamMiecznikows/status/1437096582718050309,Fri Mar 28 07:23:58 +0000 2014,2415539042,false,,54936,1043,858,0,,Adam Miecznikowski,AdamMiecznikows,44896,,,false
,Sun Sep 12 16:23:21 +0000 2021,czytałem,,https://ekskursje.pl/2021/09/lem-w-prl/?utm_source=pocket_mylist,0,1437089459296743431,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Lem w PRL - ekskursje w dyskursie https://t.co/4GvBR9DUqY  via @Pocket #czytałem,https://twitter.com/MateoPoznan/status/1437089459296743431,Tue May 26 21:37:53 +0000 2009,42728747,false,"🇵🇱 🇪🇺 ❤️ 🇺🇦 https://t.co/52TubQEnFy #czytałem i #słuchałem, podobnie jak RT, nie oznacza poparcia. Reaguje alergicznie na bańki. #patrztrochęszerzej",17599,928,2938,17,"Poznań, Polska",Mateusz 𝘔𝘢𝘵𝘦𝘰 Rędzioch 🇵🇱 🇪🇺 ❤️ 🇺🇦,MateoPoznan,121380,,http://mateopoznan.pl/hub,false
,Sun Sep 12 15:44:39 +0000 2021,,,,0,1437079719338553351,,,,pl,,,1436948395529285635,6,1436957046633603075,labuszewska,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sto lat temu we Lwowie urodził się Stanisław Lem. https://t.co/AXpzMB6W9X,https://twitter.com/v_maleykovich/status/1437079719338553351,Mon Nov 29 16:27:58 +0000 2010,221055700,false,"О себе. Малейкович Владимир. 
Работал в АО «ОДК-Пермские моторы».",70512,615,2436,25,США. Гаваи.,𝖁𝖑𝖆𝖉𝖎𝖒𝖎𝖗 𝕸𝖆𝖑𝖊𝖞𝖐𝖔𝖛𝖎𝖈𝖍,v_maleykovich,86409,,,false
,Sun Sep 12 15:31:07 +0000 2021,,,,0,1437076312032743430,,,,pl,,,,40,1437073798403067909,lwowskibaciar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Na domu Stanisława Lema powieszono tablice. Światowej sławy pisarz i cytat ""jestem lwowaninem i lwowianinem do śmierci pozostanę."" Nie dodano nic o 🇵🇱 i dalszej części jego słów ""narody to nie szafy, by je przesuwać"". Nie podoba mi się to, więc 📷 domu bez tablicy.

#lwów #lem https://t.co/58selcNi6b",https://twitter.com/SEAN04711391/status/1437076312032743430,Sun Sep 01 21:59:24 +0000 2019,1168282097125138433,false,"Kocham Europę, nie kocham Unii Europejskiej. „Europa to Kościół katolicki” - Hilaire Belloc",13322,135,411,4,Poland,Jan J. Franczak,SEAN04711391,9034,,https://janjfranczak.blogspot.com/,false
,Sun Sep 12 15:36:47 +0000 2021,,,,0,1437077739719348224,,,,pl,,,,12,1054373117173338113,CzytamJestem,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Człowiek jest małpą, która potrafi zrobić najprecyzyjniejszą brzytwę, aby poderżnąć gardło drugiej małpie.

Stanisław Lem https://t.co/7NvrLto1UJ",https://twitter.com/ihor_q/status/1437077739719348224,Sat Apr 23 21:54:05 +0000 2011,286878518,false,nie sądzę...,14883,194,188,7,,ｉｈｏｒ,ihor_q,8893,,,false
,Sun Sep 12 15:18:49 +0000 2021,,,,0,1437073218486013965,,,,pl,,,,3,1436957544988225536,warsawreceiver,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@LemaInstytut Kamienica, w której urodził się Lem. Lwów, ulica Bohdana Lepkoho 4, dawna Brajerowska 4. W ""Wysokim zamku"", wspomnieniach, napisał: ""Mieszkaliśmy przy ulicy Brajerowskiej, pod czwartym numerem, na drugim piętrze."" Zdjęcie wykonałem sam, podczas sierpniowej wycieczki po Lwowie. https://t.co/hAXWSwJAf0",https://twitter.com/AdamJanowski4/status/1437073218486013965,Sun Apr 16 08:03:18 +0000 2017,853519153436741632,false,,49854,561,1106,0,,Adam Janowski,AdamJanowski4,48352,,,false
,Sun Sep 12 15:58:06 +0000 2021,,,,0,1437083105563643915,,,,pl,,,,40,1437073798403067909,lwowskibaciar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Na domu Stanisława Lema powieszono tablice. Światowej sławy pisarz i cytat ""jestem lwowaninem i lwowianinem do śmierci pozostanę."" Nie dodano nic o 🇵🇱 i dalszej części jego słów ""narody to nie szafy, by je przesuwać"". Nie podoba mi się to, więc 📷 domu bez tablicy.

#lwów #lem https://t.co/58selcNi6b",https://twitter.com/majaka60/status/1437083105563643915,Wed May 20 15:28:20 +0000 2009,41380341,false,"Lewactwo nienawidzi wszystkich, nie wyłączając  siebie 😎",140200,872,1600,11,"Podkarpackie, Polska",❤️4🇵🇱,majaka60,114180,,,false
,Sun Sep 12 15:30:18 +0000 2021,,,,0,1437076108374155272,,,,pl,,,,22,1437075019805429765,MarekS98837118,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","My­śla­łem:
ni­g­dy się nie zmie­ni
za­wsze bę­dzie cze­ka­ła
ubra­na w bia­łą suk­nię
i nie­bie­skie oczy
na pro­gu wszyst­kich drzwi
za­wsze bę­dzie uśmie­cha­ła się
wkła­da­jąc ten na­szyj­nik
aż na­gle
urwa­ła się nit­ka
te­raz per­ły zi­mu­ją(...)

Herbert i.. Mama.
Tęsknię.",https://twitter.com/Piomek18/status/1437076108374155272,Wed Jan 14 07:12:21 +0000 2015,2977681373,false,"... Przez zęby mówi - Oto jest wilk wolny! Kiedy ujrzy na śniegu ślady trojga łap!... Jacek Kaczmarski Obława 3

#PrawyPoznań",96844,2982,4988,4,"Poznań, Polska",Mateusz Matysiak #PrawyPoznań,Piomek18,57121,,https://parler.com/profile/Piomek18/posts,false
,Sun Sep 12 16:50:19 +0000 2021,,,,0,1437096243558330382,,,,pl,,,,20,1436954859102744576,HistDyplomacji,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","100 lat temu - 12 IX 1921 we Lwowie - urodził się Stanisław Lem - pisarz, prozaik i eseista, klasyk fantastyki naukowej. Jego książki zostały przetłumaczone na ponad 40 języków. https://t.co/h5rLvx0l1N",https://twitter.com/pawelkusiak/status/1437096243558330382,Fri Dec 07 05:04:23 +0000 2012,994389986,false,"Politolog, nauczyciel akademicki | Polish Naval Academy 🇵🇱 ⚓ | Polish Society for the Study of Religions | Opinie prywatne | ➡️retweet nie oznacza poparcia⬅️",12046,835,3056,6,Gdynia,Paweł Kusiak,pawelkusiak,4090,,https://www.youtube.com/channel/UCuA_YCQvQUVMJ77ZxrRNxgA,false
,Sun Sep 12 16:41:16 +0000 2021,,,,0,1437093969452797958,Najwazniejsze,1437082946587004928,2260681322,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Najwazniejsze Lem widzial postempy w medycynie? 
Ja zyje juz 70 lat i ani deczka postepu nie zauwazylem. Ciagle nie nie potrafi wleczyc z zadanej absolutnir choroby, czy uzaleznienia, Jedyny postep, to coraz wyzsze ceny. 
Po cenach do nieba!",https://twitter.com/jgendek/status/1437093969452797958,Sat Apr 06 21:26:21 +0000 2013,1332532700,false,,0,419,427,7,,Gendek Jerzy,jgendek,42537,,,false
